"id","name","broader","narrower","used_for","related"
"XX48171","Campbell Spring (Central NT SE52-07)","Limbunya map area (Central NT SE52-07)","","",""
"XX187658","Brumby Plains (Central NT SE52-07)","Limbunya map area (Central NT SE52-07)","","",""
"XX1834","Coffin Bay (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX1835","Mount Dutton Bay (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX1836","Poonindie (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX1837","Port Lincoln (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","Lincoln, Port (West SA SI53-11)",""
"XX98955","Mount Hope (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX157976","Moreton Bay (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX162398","Cummins (West SA SI53-11)","Lincoln map area / Eyre Peninsula (West SA SI53-11)","","",""
"XX1717","Officer Creek (SA Central Australia SG52-16, SG53-13)","Lindsay map area (SA Central Australia SG52-16)","","",""
"XX107463","Oonmoonina Hill (SA Central Australia SG52-16)","Lindsay map area (SA Central Australia SG52-16)","","Oonmoonina, Hill (SA Central Australia SG52-16)",""
"XX994","Argyle Diamond Mine (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX995","Argyle Downs (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX996","Bow River (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX997","Doon Doon (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX998","Dunham River (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX999","Durack Ranges (WA East Kimberley SE52-02, SE52-05)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX1000","Lissadell (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX1001","Mandangala / Glen Hill (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","Glen Hill (WA East Kimberley SE52-02)",""
"XX1002","Miriwun (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX1003","Mount Pitt (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","Pitt, Mount (WA East Kimberley SE52-02)",""
"XX1004","Stonewall Creek (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX99330","Rosewood (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX120177","Walls Creek (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX122659","Woolah Community (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX136487","Kiminbar / Limestone Creek Cave (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","Limestone Creek Cave (WA East Kimberley SE52-02)",""
"XX140346","Darlu Darlu Community (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX140356","Dillion Springs (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX140360","R. B. Junction (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX152550","El Questro (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX154312","Philchowskis Crossing (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX154314","Thompsons Cave (WA East Kimberley SE52-02)","Lissadell map area (WA East Kimberley SE52-02)","","",""
"XX954","Carson River (WA East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX955","Drysdale River (WA East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX957","Napier Broome Bay (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX958","Forrest River (WA East Kimberley SD52-09, SD52-10, SD52-14)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX961","Geebung (WA East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX962","King George River (WA East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX963","Parry Harbour (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX64984","Pago (WA East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX64985","Kinganna (WA Drysdale East Kimberley SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX108553","Anjo Peninsula (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX120215","Stone Hut Pool (WA East Kimberley SD52-05)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX148804","Cape Londonderry (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX153130","Johnson Creek (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX153131","Planigale Creek (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX153132","Snake Creek (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX160186","Geranium Islands (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX183961","Sir Graham Moore Island (WA East Kimberley SD52-05, SD52-09)","Londonderry / Drysdale map areas (WA East Kimberley SD52-05, SD52-09)","","",""
"XX2271","Barcaldine (Qld Far West SF55-13)","Longreach map area (Qld Far West SF55-13)","","",""
"XX2272","Longreach (Qld Far West SF55-13)","Longreach map area (Qld Far West SF55-13)","","",""
"XX185397","Nogo (Qld Far West SF55-13)","Longreach map area (Qld Far West SF55-13)","","",""
"XX2671","Louth (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX2672","Polocara (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX2673","Winbar (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX141750","Trilby (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX151573","Old Toorale (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX171200","Tilpa (NW NSW SH55-09)","Louth map area (NW NSW SH55-09)","","",""
"XX1387","Balgo / Wirrimanu (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX1388","Gili Gili (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX1389","Yagga Yagga (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX89869","Mulan (WA East Kimberley SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX107595","Lake Lucas (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX130917","Ngulupi (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX153468","Mount Elphinstone (Central WA Tanami Desert SF52-02)","Lucas map area (Central WA Tanami Desert SF52-02)","","",""
"XX1417","Aranga Well (Central WA Great Sandy Desert SF52-14)","Macdonald map area (Central WA Great Sandy Desert SF52-14)","","Ara Well (Central WA Great Sandy Desert SF52-14)",""
"XX1418","Dovers Hills (Central WA Great Sandy Desert SF52-14)","Macdonald map area (Central WA Great Sandy Desert SF52-14)","","",""
"XX106338","Lake MacDonald (Central WA Great Sandy Desert SF52-14)","Macdonald map area (Central WA Great Sandy Desert SF52-14)","","",""
"XX169220","Muyinnga (Central WA Great Sandy Desert SF52-14)","Macdonald map area (Central WA Great Sandy Desert SF52-14)","","",""
"XX2243","Glengyle (Qld Far West SG54-02)","Machattie map area (Qld Far West SG54-02)","","",""
"XX50525","Cluny (Qld Far West SG54-02)","Machattie map area (Qld Far West SG54-02)","","",""
"XX165607","Paraputcheri Waterhole (Qld Far West SG54-02)","Machattie map area (Qld Far West SG54-02)","","Waterhole, Paraputcheri (Qld Far West SG54-02)",""
"XX2502","Sarina (E Qld SF55-08)","Mackay map area (E Qld SF55-08)","","",""
"XX5566","Mackay (E Qld SF55-08)","Mackay map area (E Qld SF55-08)","","",""
"XX96212","Nebo (E Qld SF55-08)","Mackay map area (E Qld SF55-08)","","",""
"XX147784","Mount Hector (E Qld SF55-08)","Mackay map area (E Qld SF55-08)","","",""
"XX2903","Clarence River (NSW N Coast SH56-07, SH52-06, SH52-02)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2904","Evans Head (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2905","Lanitza (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2906","Lawrence (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2907","Maclean (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2908","Ulgundahi Island (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX2909","Yamba (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX66396","Ullagundahi Island (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX69281","Ulmarra (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX153025","Hillcrest (NSW N Coast SH56-07)","Maclean map area (NSW N Coast SH56-07)","","",""
"XX1643","Hampton Tableland (SE WA Nullarbor SH52-13)","Madura map area (SE WA Nullarbor SH52-13)","","",""
"XX1644","Madura (SE WA Nullarbor SH52-13)","Madura map area (SE WA Nullarbor SH52-13)","","",""
"XX1663","Israelite Bay (SE WA SI51-07)","Malcolm map area (SE WA SI51-07)","","",""
"XX180082","Balbinia / Balbinya (SE WA SI51-07)","Malcolm map area (SE WA SI51-07)","","",""
"XX3590","Brodribb River (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX3591","Cann River / Tamboon Inlet (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","Tamboon Inlet (E Vic Gippsland SJ55-08)",""
"XX3592","Cape Howe (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","Howe, Cape (E Vic Gippsland SJ55-08)",""
"XX3593","Gabo Island (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX3594","Mallacoota (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","Mallaggootha (E Vic Gippsland SJ55-08)",""
"XX3595","Point Hicks (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","Hicks, Point (E Vic Gippsland SJ55-08)",""
"XX3596","Wroxham (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX81044","Mount Tingaringy (Mallacoota map area SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX190426","Errinundra (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX190427","Genoa (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX190428","Combienbar (E Vic Gippsland SJ55-08)","Mallacoota map area (E Vic Gippsland SJ55-08)","","",""
"XX3324","Disaster Bay / Green Cape (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","Green Cape (NSW Far S Coast SJ55-08)",""
"XX3325","Eden / Twofold Bay (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","Twofold Bay (NSW Far S Coast SJ55-08)",""
"XX3326","Kiah (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","",""
"XX3327","Nadgee (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","",""
"XX127230","Bittangabee Bay (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","",""
"XX155578","Wonboyn (NSW Far S Coast SJ55-08)","Mallacoota map area (NSW Far S Coast SJ55-08)","","",""
"XX48499","Kangaroo Lake (SW NSW SI54-04)","Manara map area (NW NSW SI54-04)","","",""
"XX94196","Weinteriga (NW NSW SI54-04)","Manara map area (NW NSW SI54-04)","","",""
"XX106675","Mount Manara (NW NSW SI54-04)","Manara map area (NW NSW SI54-04)","","Manara, Mount (NW NSW SI54-04)",""
"XX141287","Albermarle (NW NSW SI54-04)","Manara map area (NW NSW SI54-04)","","",""
"XX141290","Surveyors Lake (NW NSW SI54-04)","Manara map area (NW NSW SI54-04)","","",""
"XX1179","Anna Plains (WA SE51-13)","Mandoora map area (WA SE51-13)","","",""
"XX1180","Eighty Mile Beach (WA SE51-13)","Mandoora map area (WA SE51-13)","","",""
"XX1181","Mandoora (WA SE51-13)","Mandoora map area (WA SE51-13)","","",""
"XX1182","Wallal (WA SE51-13)","Mandoora map area (WA SE51-13)","","",""
"XX153107","Sandfire (WA SE51-13)","Mandoora map area (WA SE51-13)","","",""
"XX2269","Vergemont (Qld Far West SF54-16)","Maneroo map area (Qld Far West SF54-16)","","",""
"XX2778","Attunga / Moore Creek (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","Moore Creek (N NSW SH56-09)",""
"XX2779","Barraba (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2780","Bendemeer (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2781","Boggabri (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2782","Bundarra (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2783","Gunnedah (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2784","Liverpool Plains (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2785","Manilla (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2786","Thirldene (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX2787","Yarrowyck (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX103630","Mount Yarrowyck (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX161175","Gins Leap (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX189899","Abington (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX189910","Woolbrook (N NSW SH56-09)","Manilla map area (N NSW SH56-09)","","",""
"XX1671","Angatja (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1672","Aparatjara (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1673","Mount Davies (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","Davies, Mount (SA Central Australia SG52-11)",""
"XX1674","Inarki (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1675","Kalka (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1676","Kunamata (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1677","Kunytjanu (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1678","Lake Wilson (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","Wilson, Lake (SA Central Australia SG52-11)",""
"XX1679","Malaranya (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1680","Mann Ranges (SA Central Australia SG52-11, South Central NT SG52-07)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1681","Piltardi (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1682","Pipalyatjara (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX1683","Puta Puta (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX50517","Blyth Range (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX105259","Watarru (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX105855","Niunja (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX123473","Kanpi (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX165131","Tomkinson Ranges (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX184536","Tilun Tilun (SA Central Australia SG52-11)","Mann map area (SA Central Australia SG52-11)","","",""
"XX2261","Corfield (Qld Far West SF54-08)","Manuka map area (Qld Far West SF54-08)","","",""
"XX2262","Dalmuir (Qld Far West SF54-08)","Manuka map area (Qld Far West SF54-08)","","",""
"XX108844","Bora (Qld Far NW SF54-08)","Manuka map area (Qld Far West SF54-08)","","",""
"XX1201","12 Mile Creek (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","Twelve Mile Creek (WA East Pilbara SF50-08)",""
"XX1202","Abydos (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1203","Camp Hill (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1204","Coolagarrack Creek (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1205","Coondina (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1206","Corunna Downs (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1207","Gallery Hill (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1208","Hillside (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1209","Pipanya / Marble Bar (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","Marble Bar (WA East Pilbara SF50-08)",""
"XX1210","Minda (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1211","Moolyella (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1212","Mungaroona Range (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1213","Pilgangoora (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1214","Rami Creek (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1215","Shaw River (WA East Pilbara SF50-08, SF50-04)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1216","Spear Hill (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1217","Split Rock (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1218","Tambourah (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1219","White Springs (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1220","Woodstock (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1228","Yandicoogina (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX65984","Wodgina (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX100888","Gooda Binya Community (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX120169","Northern Hill (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX120173","Western Shaw River (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX120174","Cadjiput Spring (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX120175","Cave Yard Soak (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX120176","Garden Pool (WA East Pilbara SF50-08)","Marble Bar map area (WA East Pilbara SF50-08)","","",""
"XX1864","Deception Gorge (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX1865","Dulkaninna (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX1866","Marree (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","Hergott Springs (NE SA SH54-05)",""
"XX51846","Witchelina (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX105858","Mount Freeling (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX140315","Emu Creek (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX141893","Wilpoorinna (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX150332","Minnie Downs (NE SA SH54-05)","Marree map area (NE SA SH54-05)","","",""
"XX2548","Childers (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX2551","Gayndah (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX2552","Hervey Bay (SE Qld SG56-02, SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX2553","Maryborough (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX2554","Urangan (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX2555","Wide Bay (SE Qld SG56-07)","Maryborough map area (SE Qld SG56-06)","","",""
"XX51784","Pialba (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX65340","Mount Woocoo (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX110841","Ban Ban Springs (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX115025","Mount Perry (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX135455","Mount Bauple (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX170158","Biggenden (SE Qld SG56-06)","Maryborough map area (SE Qld SG56-06)","","",""
"XX1740","Lake Dey Dey (Far West SA SH52-08)","Maurice map area (Far West SA SH52-08)","","Dey Dey, Lake (Far West SA SH52-08)",""
"XX1741","Lake Maurice (Far West SA SH52-08)","Maurice map area (Far West SA SH52-08)","","Maurice, Lake (Far West SA SH52-08)",""
"XX76780","Punthanna (Far West SA SH52-08)","Maurice map area (Far West SA SH52-08)","","",""
"XX94386","Andado (SE Central NT Simpson Desert SG53-07)","McDills map area (SE Central NT Simpson Desert SG53-07)","","",""
"XX2257","Kynuna (Qld Far West SF54-07)","McKinlay map area (Qld Far West SF54-07)","","",""
"XX2258","Lotus Vale (Qld Far West SF54-07)","McKinlay map area (Qld Far West SF54-07)","","",""
"XX2259","McKinlay River (Qld Far West SF54-07)","McKinlay map area (Qld Far West SF54-07)","","",""
"XX2607","Inala (Brisbane, SE Qld SG56-15)","Meanjin / Brisbane (SE Qld SG56-15)","","",""
"XX2608","Nudgee (Brisbane, SE Qld SG56-15)","Meanjin / Brisbane (SE Qld SG56-15)","","",""
"XX2609","Nundah / Zions Hill (Brisbane, SE Qld SG56-15)","Meanjin / Brisbane (SE Qld SG56-15)","","Zions Hill (Brisbane, SE Qld SG56-15)",""
"XX2610","Wynnum (Brisbane, SE Qld SG56-15)","Meanjin / Brisbane (SE Qld SG56-15)","","",""
"XX965","Adolphus Island (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX966","Cambridge Gulf (WA East Kimberley SD52-10)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX967","Carlton Hill (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX968","Dingo Spring (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX969","Grotto Creek (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX970","Guda Guda / Wyndham 9 Mile (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX971","Home Valley (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX972","Ivanhoe Crossing / Plain (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX973","Kellys Knob (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX974","Kununurra (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX976","Lacrosse Island (WA East Kimberley SD52-10)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX977","Moochalabra Creek (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX978","Muliarkar (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX979","Ningbingi Ningguwung Community (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX980","Parry Creek (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX981","Point Spring (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX982","Wyndham (WA East Kimberley SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX140344","Mirima (WA East Kimberley SD52-10, SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX140345","Nulleywah (WA East Kimberley SD52-10, SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX140348","Gulgagalganey / Gulgagulganeng Community (WA East Kimberley SD52-10, SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","Gulgagulganeng Community (WA East Kimberley SD52-10, SD52-14)",""
"XX140350","Ngunulum Community (WA East Kimberley SD52-10, SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
"XX140351","Ribinyung Dawang Community (WA East Kimberley SD52-10, SD52-14)","Medusa Banks / Cambridge Gulf map areas (WA East Kimberley SD52-10, SD52-14)","","",""
